iter	Logloss
167	0.3785911732
168	0.3782376064
169	0.3778165324
170	0.3774090885
171	0.3770953403
172	0.3765894858
173	0.3760071658
174	0.3756711295
175	0.3753324359
176	0.3748177518
177	0.3743866481
178	0.3741509941
179	0.373824216
180	0.3737484364
181	0.3733697527
182	0.3733236763
183	0.372980525
184	0.3725034735
185	0.371938384
186	0.3714818204
187	0.3711408122
188	0.3706116408
189	0.370116416
190	0.369788052
191	0.3692443505
192	0.3689315882
193	0.3683882724
194	0.368053222
195	0.3678977195
196	0.3676898399
197	0.3675292797
198	0.3673198571
199	0.3667250215
200	0.3664618503
201	0.3662931464
202	0.3658239386
203	0.3656026433
204	0.3653714041
205	0.3650503266
206	0.3646944453
207	0.3642674564
208	0.3641092108
209	0.3637806324
210	0.3637253836
211	0.3632954801
212	0.3631601655
213	0.3627928402
214	0.3625234111
215	0.3624507604
216	0.3620201711
217	0.3618794988
218	0.3616991365
219	0.3614165917
220	0.3612578746
221	0.3611019435
222	0.361031693
223	0.3607114299
224	0.3606611959
225	0.360287527
226	0.3598073038
227	0.3594413714
228	0.359204303
229	0.3588690597
230	0.3586488145
231	0.3583631408
232	0.3581097849
233	0.3579245792
234	0.3576678587
235	0.3573994583
236	0.3571269218
237	0.3566945751
238	0.3565088979
239	0.3562675219
240	0.3557293067
241	0.3555479157
242	0.3553580809
243	0.3551486369
244	0.3549424504
245	0.3547784398
246	0.3547207693
247	0.3544802719
248	0.3542987952
249	0.3541845043
250	0.3539634662
251	0.3536526969
252	0.3535589797
253	0.3532461959
254	0.3531642228
255	0.3529541573
256	0.3527907468
257	0.352544956
258	0.3522795131
259	0.3521468559
260	0.3518903925
261	0.3516597533
262	0.3515921175
263	0.3515148377
264	0.3512636463
265	0.3510608459
266	0.3510340358
267	0.3507415686
268	0.3506016892
269	0.3503543339
270	0.3501050928
271	0.3498907196
272	0.3496286628
273	0.3493610339
274	0.3492024025
275	0.3491692275
276	0.3491164432
277	0.3488835324
278	0.3487366666
279	0.3485737918
280	0.3483770563
281	0.3482921043
282	0.3480556788
283	0.3477635973
284	0.3474104378
285	0.3472889032
286	0.3469897495
287	0.3467020185
288	0.3465402582
289	0.3463259279
290	0.3461030681
291	0.3459587526
292	0.3457757114
293	0.3455527231
294	0.3453318135
295	0.3450878443
296	0.3448905731
297	0.3447297128
298	0.3445322701
299	0.3443603087
300	0.3442551688
301	0.3440579618
302	0.3438684056
303	0.3436253151
304	0.3434821354
305	0.3432915505
306	0.3431848462
307	0.3429710731
308	0.3426302578
309	0.3425433341
310	0.3423294753
311	0.3420041759
312	0.3419111873
313	0.3417464053
314	0.3415843878
315	0.3414946781
316	0.3411379182
317	0.3409752364
318	0.3408476583
319	0.3407588273
320	0.340445122
321	0.3404098896
322	0.3402754537
323	0.3400172759
324	0.3398434928
325	0.3398191902
326	0.3397117786
327	0.3394895404
328	0.339249343
329	0.3391098065
330	0.3389724346
331	0.3387683483
332	0.3387133138
333	0.3385971584
334	0.3384194963
335	0.3383071342
336	0.3380232822
337	0.3378217033
338	0.3376859172
339	0.3375189278
340	0.3374372332
341	0.3371680828
342	0.336979791
343	0.3368220597
344	0.3364468049
345	0.3362343177
346	0.336090838
347	0.3360130224
348	0.3358308599
349	0.3357736823
350	0.3356314241
351	0.3355463221
352	0.3354102788
353	0.3352696922
354	0.3351211976
355	0.3349923123
356	0.3348016203
357	0.334671192
358	0.334665427
359	0.3345425638
360	0.3342736919
361	0.334180039
362	0.3340843072
363	0.3339386415
364	0.3337247613
365	0.3336170068
366	0.3335079665
367	0.3334374589
368	0.3333864748
369	0.3330654187
370	0.3329439913
371	0.3328778342
372	0.3326300503
373	0.3324841703
374	0.3322736762
375	0.3320253351
376	0.3318486803
377	0.33166071
378	0.3315902024
379	0.3314892201
380	0.3312417363
381	0.3311139225
382	0.3310268702
383	0.3309005994
384	0.3307606772
385	0.3306585162
386	0.3305943093
387	0.3303431393
388	0.3302273911
389	0.3301106142
390	0.3297567475
391	0.3296200613
392	0.3294748885
393	0.3293197718
394	0.3292481926
395	0.3292158105
396	0.329201259
397	0.3290590865
398	0.3290324479
399	0.3288800957
400	0.3288088595
401	0.328761883
402	0.3285758415
403	0.3284813527
404	0.3284374409
405	0.328349017
406	0.3282250608
407	0.3282044443
408	0.3281029905
409	0.328041591
410	0.3279049905
411	0.3277052119
412	0.3273526738
413	0.3272372899
414	0.3271089832
415	0.3269824982
416	0.3269677323
417	0.326890624
418	0.3267324641
419	0.3265797047
420	0.3264164871
421	0.32624474
422	0.3261288632
423	0.3258731071
424	0.3256651203
425	0.3255670097
426	0.3254688777
427	0.3252785929
428	0.325111132
429	0.3249386134
430	0.3248535756
431	0.3247031523
432	0.3245349413
433	0.3245076383
434	0.3242707842
435	0.3240909791
436	0.3239425702
437	0.3237985975
438	0.3235471275
439	0.3234975579
440	0.323449617
441	0.3233738803
442	0.3232304862
443	0.3230789913
444	0.3229032366
445	0.3228010971
446	0.3227221671
447	0.322496007
448	0.3224487733
449	0.3223237884
450	0.3222435083
451	0.3221052363
452	0.3220101689
453	0.3218745757
454	0.3217823157
455	0.3217670355
456	0.321641622
457	0.3215381537
458	0.3214407074
459	0.3212526086
460	0.3211322742
461	0.3210515012
462	0.3209429966
463	0.3208188261
464	0.320795895
465	0.3207412463
466	0.3204800681
467	0.3203002844
468	0.32019298
469	0.3200260548
470	0.3197342733
471	0.3195364663
472	0.3194070452
473	0.3192543073
474	0.3189919504
475	0.3189113274
476	0.3188722375
477	0.3188550285
478	0.3187325724
479	0.3187118487
480	0.3185932288
481	0.3185179421
482	0.3184882389
483	0.318486503
484	0.3183340437
485	0.3182767804
486	0.3181737407
487	0.3179518882
488	0.3178699365
489	0.317714134
490	0.3176089512
491	0.3175004681
492	0.3172532414
493	0.317122663
494	0.3170503766
495	0.3167761042
496	0.316734914
497	0.3166347246
498	0.3164662565
499	0.3163451506
500	0.3162883373
501	0.3162079715
502	0.3159474576
503	0.3158570622
504	0.3157266767
505	0.3156040063
506	0.3155090246
507	0.3154064564
508	0.3151185539
509	0.3149979624
510	0.3148647694
511	0.3147220397
512	0.3145361054
513	0.314319182
514	0.3141863105
515	0.3141688872
516	0.3140736055
517	0.3139194531
518	0.3138646758
519	0.3137089804
520	0.3135722085
521	0.3135294539
522	0.3134531814
523	0.3133001863
524	0.3131975753
525	0.3131512631
526	0.3130452445
527	0.3129924174
528	0.3129184594
529	0.3128105335
530	0.3127557562
531	0.3126625533
532	0.3126068758
533	0.3125345894
534	0.3123895452
535	0.3122653961
536	0.3121795226
537	0.3121146941
538	0.3120795261
539	0.3119526981
540	0.3116887982
541	0.3114987063
542	0.3113827866
543	0.3112427786
544	0.3111329454
545	0.3109492613
546	0.3108308128
547	0.3107127072
548	0.3105111711
549	0.3103057347
550	0.310114014
551	0.3099612761
552	0.309727658
553	0.3096688731
554	0.3095769561
555	0.309461958
556	0.3093183282
557	0.3091962364
558	0.3090611576
559	0.3090000796
560	0.3088410195
561	0.3086719299
562	0.3086066514
563	0.308528
564	0.3085007614
565	0.3084396619
566	0.308378241
567	0.3083058475
568	0.3082334754
569	0.3080790659
570	0.3080099299
571	0.3079526237
572	0.3078239955
573	0.3074976032
574	0.3073503944
575	0.3072864661
576	0.3071964778
577	0.3071831264
578	0.3070569842
579	0.3068763219
580	0.3067990207
581	0.3067049605
582	0.3066730928
583	0.3066426395
584	0.3066394249
585	0.3065194334
586	0.3064484757
587	0.3064130719
588	0.3062347241
589	0.3061525581
590	0.3061509722
591	0.306003592
592	0.305883579
593	0.3057753531
594	0.305719097
595	0.3056165288
596	0.3055400848
597	0.3055173252
598	0.3053536147
599	0.3052132853
600	0.3050268795
601	0.3049334194
602	0.3048411166
603	0.3047952759
604	0.3046982369
605	0.3046594041
606	0.3045328976
607	0.304446874
608	0.3043766022
609	0.3042597824
610	0.3041880961
611	0.3041667938
612	0.3041485347
613	0.304029229
614	0.3039636719
615	0.303860868
616	0.3037285537
617	0.3036093551
618	0.3035481056
619	0.3033406547
620	0.3032677683
621	0.3031733866
622	0.3031462337
623	0.3030705613
624	0.3029276816
625	0.3028462871
626	0.3027285887
627	0.302514837
628	0.3023622491
629	0.3023076218
630	0.3022216625
631	0.3020676602
632	0.3019873801
633	0.3019489117
634	0.3017889944
635	0.3016668598
636	0.3015005347
637	0.3014580373
638	0.3013685848
639	0.3012673882
640	0.3011959376
641	0.3011056279
642	0.3009469965
643	0.3008746458
644	0.3008485001
645	0.3005233079
646	0.3004455352
647	0.3004190681
648	0.3003613761
649	0.3001709413
650	0.3001068201
651	0.3000357339
652	0.2999994728
653	0.2997687265
654	0.2997308795
655	0.2996350406
656	0.2996034086
657	0.2994875533
658	0.2991813917
659	0.2991477238
660	0.2991010902
661	0.2989792985
662	0.2988072942
663	0.2987163201
664	0.2986184881
665	0.2985488377
666	0.2984947033
667	0.2984376114
668	0.2983009253
669	0.2982604638
670	0.2981680109
671	0.2980466693
672	0.2979652319
673	0.2978601349
674	0.2977466798
675	0.2976628421
676	0.2976419256
677	0.2976022356
678	0.2975808904
679	0.2974952741
680	0.2974269953
681	0.2973823119
682	0.2972889589
683	0.2971314848
684	0.296907082
685	0.2967978488
686	0.2967675884
687	0.2966313737
688	0.2964485254
689	0.2963696169
690	0.2963375777
691	0.2962697276
692	0.296187883
693	0.2961188327
694	0.2960496538
695	0.296007885
696	0.2960074564
697	0.2959568581
698	0.295774567
699	0.2955711879
700	0.2954631334
701	0.2953904827
702	0.2951902754
703	0.2951314905
704	0.2949920826
705	0.2949256897
706	0.2946676833
707	0.2946171278
708	0.2944785129
709	0.2944446949
710	0.2943613502
711	0.294260968
712	0.2941723513
713	0.2940145771
714	0.2939782732
715	0.2938757479
716	0.2937808305
717	0.2936523309
718	0.2935946175
719	0.2934259779
720	0.2933890953
721	0.2932871058
722	0.2931741436
723	0.2930436081
724	0.2929327033
725	0.2928214341
726	0.2927795153
727	0.2927753148
728	0.2927243308
729	0.2925576199
730	0.2923870515
731	0.2923150223
732	0.2922807329
733	0.2922599878
734	0.2921705139
735	0.2919596554
736	0.2919075784
737	0.2917789073
738	0.2916752462
739	0.2916039456
740	0.2914560725
741	0.291440728
742	0.2913910084
743	0.2912471214
744	0.291147082
745	0.2910298551
746	0.2909623478
747	0.2909152642
748	0.2908173036
749	0.290672388
750	0.290600766
751	0.2904437633
752	0.2902941972
753	0.2901484457
754	0.2900757307
755	0.2899781559
756	0.2899486027
757	0.289897833
758	0.2898007939
759	0.2896665937
760	0.2896413267
761	0.2895055407
762	0.2893756481
763	0.2893188562
764	0.2892973611
765	0.2891806699
766	0.2890139376
767	0.2889929139
768	0.2888528417
769	0.2888304464
770	0.2887730116
771	0.2887124908
772	0.2886659858
773	0.2885385149
774	0.2884594778
775	0.2883632746
776	0.2880903523
777	0.2880714074
778	0.287964553
779	0.287842697
780	0.2877879196
781	0.2877672388
782	0.2876717642
783	0.2874706354
784	0.2874124934
785	0.2873816115
786	0.2872639774
787	0.2872464255
788	0.287136978
789	0.2870899586
790	0.2870742926
791	0.2870235443
792	0.2869327845
793	0.2869059102
794	0.2868624912
795	0.2868195866
796	0.2867613803
797	0.2865838683
798	0.2864477179
799	0.2863750672
800	0.2862798712
801	0.2862037273
802	0.2860854074
803	0.2860767493
804	0.2859995981
805	0.2859132317
806	0.285826608
807	0.2856871358
808	0.2855372054
809	0.2854888573
810	0.2853775882
811	0.2852090343
812	0.2850410376
813	0.2849423484
814	0.2848343153
815	0.2847916035
816	0.2846362082
817	0.2845695581
818	0.2844801485
819	0.2843664362
820	0.2843149164
821	0.2842271783
822	0.2841118802
823	0.2840417155
824	0.2839888669
825	0.2838753047
826	0.2838370934
827	0.2837079509
828	0.2836433582
829	0.2835028788
830	0.2833380538
831	0.2832867697
832	0.283205461
833	0.2832010676
834	0.2831813084
835	0.2831423042
836	0.2831231878
837	0.2830614669
838	0.2828125686
839	0.2827258378
840	0.282701728
841	0.2825611843
842	0.2825307525
843	0.2824494437
844	0.2823901016
845	0.2823363315
846	0.2822346205
847	0.2821614769
848	0.2820900692
849	0.2819684918
850	0.2818317628
851	0.2818110605
852	0.2814632373
853	0.28142209
854	0.2813555042
855	0.2812142533
856	0.2811510965
857	0.2810480354
858	0.2809636834
859	0.2809101276
860	0.2808932829
861	0.2808428561
862	0.2808251542
863	0.2806331763
864	0.2805512246
865	0.2804663797
866	0.2803934504
867	0.280345831
868	0.2802872604
869	0.2801436306
870	0.2800935467
871	0.2800308399
872	0.2798997686
873	0.279805237
874	0.2797589248
875	0.2796563995
876	0.2795810057
877	0.2794617856
878	0.2793964857
879	0.2793481591
880	0.2792354112
881	0.2791883704
882	0.279127271
883	0.2790923601
884	0.2789083331
885	0.2788134371
886	0.2786847661
887	0.2786297745
888	0.2784635565
889	0.2782359605
890	0.2781686676
891	0.2779275701
892	0.2778832511
893	0.2778209515
894	0.2775600305
895	0.2775099679
896	0.2773198974
897	0.2772393602
898	0.2771866188
899	0.2770223725
900	0.2769806251
901	0.2769132464
902	0.2768270943
903	0.2767572939
904	0.276707017
905	0.2766862934
906	0.2766461962
907	0.2765798247
908	0.2764376522
909	0.2763813105
910	0.2762073131
911	0.2760920792
912	0.2759479137
913	0.2758877358
914	0.2758341157
915	0.2756740699
916	0.2755793454
917	0.2755341905
918	0.2753938182
919	0.2753647151
920	0.2752358512
921	0.2750497025
922	0.2748709261
923	0.2747463912
924	0.2747116946
925	0.2745350398
926	0.2744391366
927	0.2743822591
928	0.2743111085
929	0.2742537595
930	0.2741658071
931	0.2741477195
932	0.2739007071
933	0.2738320426
934	0.2737452903
935	0.2736790903
936	0.2736449081
937	0.2733346318
938	0.2731112148
939	0.2730268414
940	0.2729924663
941	0.2728985133
942	0.2726528939
943	0.2726337347
944	0.2726081891
945	0.2725946876
946	0.2723104284
947	0.2722915907
948	0.2722501433
949	0.2721157503
950	0.2720614873
951	0.2720386848
952	0.27198095
953	0.2719443246
954	0.2719015914
955	0.2718461283
956	0.2717993447
957	0.2715316301
958	0.2714675946
959	0.2711713341
960	0.2710179533
961	0.2709828495
962	0.2706799239
963	0.2704185957
964	0.2703357654
965	0.2702348259
966	0.2702013937
967	0.269980527
968	0.2699200491
969	0.269887217
970	0.2698152949
971	0.2697586745
972	0.2697012826
973	0.2696391759
974	0.2695887919
975	0.2695273924
976	0.2693558382
977	0.2692744866
978	0.2692520056
979	0.2691598957
980	0.2691133478
981	0.269049698
982	0.2688523625
983	0.2687738183
984	0.2686657209
985	0.2684932237
986	0.268383369
987	0.2683491653
988	0.2683031318
989	0.2682340815
990	0.2682013137
991	0.2681097395
992	0.2680648204
993	0.2680032066
994	0.2679151685
995	0.2678550334
996	0.2677029385
997	0.2676575907
998	0.267542614
999	0.2673089531
