iter	MultiClass
376	0.0002300938551
377	0.0002287016626
378	0.0002282872555
379	0.0002272388797
380	0.0002258790608
381	0.0002254262498
382	0.0002249136665
383	0.0002242567257
384	0.0002238489087
385	0.0002233816601
386	0.0002230205556
387	0.0002217152505
388	0.0002200571669
389	0.0002198796622
390	0.0002193955985
391	0.0002191963582
392	0.0002179281681
393	0.0002166907646
394	0.0002163050391
395	0.0002144320669
396	0.0002126075128
397	0.0002122726058
398	0.0002107551575
399	0.0002095898675
400	0.0002093058106
401	0.0002089880791
402	0.0002086717514
403	0.0002075308524
404	0.0002072173273
405	0.0002067058917
406	0.0002063625596
407	0.000206211834
408	0.0002051040307
409	0.000204457072
410	0.0002030521517
411	0.0002027218252
412	0.0002023421852
413	0.0002020518083
414	0.0002009879716
415	0.0001997374254
416	0.0001994225622
417	0.0001991080669
418	0.000198700304
419	0.0001984159439
420	0.000198143176
421	0.0001977428117
422	0.0001973468178
423	0.0001970402347
424	0.000196741278
425	0.0001964247785
426	0.0001955788798
427	0.0001952157449
428	0.0001949250722
429	0.0001939194468
430	0.0001928799157
431	0.0001925635658
432	0.0001922986937
433	0.0001912773801
434	0.0001909406299
435	0.0001905635783
436	0.0001893226928
437	0.0001880783658
438	0.0001879777382
439	0.0001876174445
440	0.0001866728035
441	0.0001864277059
442	0.0001860675222
443	0.0001857849524
444	0.0001855456341
445	0.0001846602941
446	0.000184278599
447	0.0001840219765
448	0.0001836468166
449	0.0001834529321
450	0.0001830695798
451	0.0001827595669
452	0.00018252786
453	0.0001822748146
454	0.0001815879665
455	0.0001810423504
456	0.0001807087364
457	0.0001798035667
458	0.0001789137155
459	0.0001785928556
460	0.0001785006852
461	0.0001776299023
462	0.0001773901799
463	0.0001773063789
464	0.0001764523968
465	0.0001762459615
466	0.0001760124764
467	0.000175802085
468	0.0001753205605
469	0.0001752031863
470	0.0001748910094
471	0.0001746712045
472	0.0001742630923
473	0.000173927226
474	0.0001730993566
475	0.0001729969867
476	0.0001727752865
477	0.0001725575205
478	0.000172339901
479	0.0001722386129
480	0.0001719350198
481	0.0001717696485
482	0.0001715069654
483	0.0001713146754
484	0.0001705044942
485	0.0001697091272
486	0.0001695069057
487	0.0001692234032
488	0.0001684137812
489	0.0001681318985
490	0.0001671358951
491	0.0001669320302
492	0.0001664252152
493	0.0001663368958
494	0.0001660903556
495	0.0001656927711
496	0.0001654973255
497	0.0001643844274
498	0.00016411115
499	0.0001637148578
500	0.0001635360111
501	0.0001632388506
502	0.000163175621
503	0.0001628250639
504	0.0001625903978
505	0.0001624809666
506	0.0001623193983
507	0.0001614637046
508	0.0001612063249
509	0.0001604708978
510	0.0001602176202
511	0.0001599665504
512	0.0001593746079
513	0.0001592082348
514	0.0001584986604
515	0.0001578013622
516	0.0001576603445
517	0.0001575323222
518	0.0001565183055
519	0.0001557384858
520	0.0001555974195
521	0.0001552310737
522	0.0001551513761
523	0.0001550693196
524	0.0001548556907
525	0.000154208025
526	0.0001540484508
527	0.0001538800382
528	0.0001536409454
529	0.0001535620942
530	0.0001534638837
531	0.0001530524122
532	0.0001525032647
533	0.0001522082932
534	0.0001517605068
535	0.0001510609714
536	0.0001505691862
537	0.0001504644887
538	0.0001503048704
539	0.0001497879092
540	0.0001496357336
541	0.0001490048193
542	0.0001489315596
543	0.0001483112955
544	0.0001481691246
545	0.0001480031599
546	0.0001479205205
547	0.0001476363256
548	0.0001474798957
549	0.0001468698557
550	0.0001466493203
551	0.0001465118757
552	0.0001463592784
553	0.0001458692535
554	0.0001456579978
555	0.0001455064936
556	0.0001449144436
557	0.0001447061517
558	0.0001441245497
559	0.0001438684663
560	0.0001437198339
561	0.0001435527816
562	0.0001426441472
563	0.0001420763117
564	0.0001419310449
565	0.0001412970215
566	0.0001410974225
567	0.0001405429368
568	0.0001402709206
569	0.0001402084574
570	0.0001396631167
571	0.0001391260878
572	0.0001388794143
573	0.0001388251454
574	0.0001384735128
575	0.0001383416895
576	0.0001382145035
577	0.0001376890525
578	0.0001371714671
579	0.0001371255644
580	0.0001364501643
581	0.0001357898537
582	0.0001357041129
583	0.0001354909974
584	0.00013536745
585	0.0001350583804
586	0.0001349931271
587	0.0001344925855
588	0.0001343599994
589	0.000134069555
590	0.000133768683
591	0.0001337233828
592	0.0001335962374
593	0.000133103295
594	0.0001329751131
595	0.0001328483367
596	0.0001327852103
597	0.0001326670626
598	0.0001324433224
599	0.0001318166573
600	0.000131692257
601	0.0001310056812
602	0.0001308967592
603	0.0001307876379
604	0.0001306688315
605	0.0001305425727
606	0.0001299346423
607	0.0001294565206
608	0.0001289850882
609	0.000128943742
610	0.0001287284538
611	0.0001285608284
612	0.0001280985646
613	0.0001276426429
614	0.0001275360299
615	0.0001271923211
616	0.0001271246629
617	0.0001269601342
618	0.0001267923034
619	0.0001262230886
620	0.0001256620424
621	0.0001255471038
622	0.0001255027051
623	0.0001249489326
624	0.0001248559165
625	0.0001247523324
626	0.0001242498509
627	0.0001238939303
628	0.0001238437871
629	0.0001234183481
630	0.0001230086403
631	0.0001224814128
632	0.0001220706545
633	0.0001216443813
634	0.0001212390911
635	0.0001211372806
636	0.0001209184443
637	0.0001208662563
638	0.0001208028448
639	0.0001207510092
640	0.0001203514
641	0.0001200944205
642	0.0001199873033
643	0.000119886085
644	0.0001197812535
645	0.0001194588017
646	0.0001190683119
647	0.000118971961
648	0.0001188675993
649	0.0001188127345
650	0.0001185884056
651	0.0001185538447
652	0.0001184594523
653	0.0001184223639
654	0.0001182786019
655	0.0001181797205
656	0.0001180034996
657	0.000117959779
658	0.0001176483921
659	0.0001175602735
660	0.000117496005
661	0.0001173888811
662	0.0001172891703
663	0.0001168066345
664	0.0001166677435
665	0.0001165689023
666	0.0001161949594
667	0.0001160572057
668	0.0001159716771
669	0.0001158726023
670	0.000115781106
671	0.0001154126375
672	0.0001153527534
673	0.000115319768
674	0.0001152063515
675	0.000115172145
676	0.0001150764263
677	0.0001149897494
678	0.0001149100452
679	0.0001148599743
680	0.0001147271194
681	0.0001143648
682	0.0001143242099
683	0.0001142301107
684	0.0001140989481
685	0.0001139566422
686	0.0001138679916
687	0.0001138281889
688	0.0001135211337
689	0.0001133937827
690	0.0001131062028
691	0.0001127217292
692	0.0001124379194
693	0.0001120914072
694	0.0001120623928
695	0.000111658844
696	0.0001115645523
697	0.0001115086287
698	0.0001112324707
699	0.0001111430494
700	0.0001111017166
701	0.000111013102
702	0.0001109245515
703	0.0001108241425
704	0.0001103916431
705	0.0001103452977
706	0.0001101937518
707	0.0001099868507
708	0.0001098999133
709	0.0001095677141
710	0.00010949023
711	0.0001094102706
712	0.0001092615404
713	0.0001091402657
714	0.0001088143367
715	0.0001087089209
716	0.0001082944103
717	0.0001080402063
718	0.0001079952117
719	0.0001077649461
720	0.0001076401564
721	0.0001075394706
722	0.0001073984925
723	0.0001072081888
724	0.0001069862505
725	0.0001065902223
726	0.0001065171566
727	0.0001063240566
728	0.0001062496591
729	0.0001061754561
730	0.0001059866377
731	0.0001057400409
732	0.0001057010811
733	0.0001056219087
734	0.0001055580653
735	0.0001055296088
736	0.0001052222983
737	0.0001049184582
738	0.0001048779184
739	0.000104742937
740	0.0001043597509
741	0.0001042076815
742	0.000104129604
743	0.0001038344861
744	0.0001037625231
745	0.0001036613925
746	0.0001035839442
747	0.0001035585032
748	0.0001034813879
749	0.0001031961335
750	0.0001029053034
751	0.0001028780119
752	0.0001025903574
753	0.0001024114889
754	0.0001023307119
755	0.0001022963526
756	0.0001022216653
757	0.000102196494
758	0.0001021192216
759	0.0001020450816
760	0.0001020123198
761	0.0001017279839
762	0.0001017027723
763	0.000101341916
764	0.0001009852569
765	0.0001008124032
766	0.0001007823813
767	0.0001007036993
768	0.0001006401428
769	0.0001005676892
770	0.0001004956513
771	0.0001003729909
772	0.0001002931897
773	0.0001001362482
774	9.986304771e-05
775	9.979908132e-05
776	9.966271847e-05
777	9.929788291e-05
778	9.922769219e-05
779	9.916658538e-05
780	9.90973587e-05
781	9.899378852e-05
782	9.892268696e-05
783	9.865462537e-05
784	9.844320311e-05
785	9.841760675e-05
786	9.835744392e-05
787	9.829361069e-05
788	9.820622581e-05
789	9.813716157e-05
790	9.805894417e-05
791	9.799116747e-05
792	9.795748752e-05
793	9.778057939e-05
794	9.737453058e-05
795	9.733993046e-05
796	9.726744661e-05
797	9.715107497e-05
798	9.712787999e-05
799	9.70218929e-05
800	9.690642687e-05
801	9.684543838e-05
802	9.678590243e-05
803	9.676196204e-05
804	9.66055886e-05
805	9.632157175e-05
806	9.626065948e-05
807	9.600419748e-05
808	9.594993218e-05
809	9.574692339e-05
810	9.568406429e-05
811	9.562033387e-05
812	9.559585914e-05
813	9.552634009e-05
814	9.527469672e-05
815	9.525185209e-05
816	9.518984236e-05
817	9.494082682e-05
818	9.48435331e-05
819	9.480270741e-05
820	9.476720397e-05
821	9.444075567e-05
822	9.439023229e-05
823	9.435058453e-05
824	9.41056883e-05
825	9.40727243e-05
826	9.401011286e-05
827	9.39605608e-05
828	9.393635729e-05
829	9.37878981e-05
830	9.354558739e-05
831	9.350500469e-05
832	9.339805072e-05
833	9.336260311e-05
834	9.332821744e-05
835	9.326423821e-05
836	9.302565303e-05
837	9.283691014e-05
838	9.281171798e-05
839	9.266381686e-05
840	9.260808405e-05
841	9.257845447e-05
842	9.251968877e-05
843	9.233396988e-05
844	9.22818558e-05
845	9.198389553e-05
846	9.1946961e-05
847	9.188808837e-05
848	9.183213395e-05
849	9.1602542e-05
850	9.154692481e-05
851	9.131962441e-05
852	9.102819234e-05
853	9.099122454e-05
854	9.096098023e-05
855	9.09064126e-05
856	9.087090909e-05
857	9.081933165e-05
858	9.075622955e-05
859	9.072782921e-05
860	9.069265505e-05
861	9.058295208e-05
862	9.053277448e-05
863	9.047109683e-05
864	9.042994918e-05
865	9.029090768e-05
866	9.020651095e-05
867	8.992207643e-05
868	8.99013117e-05
869	8.972634302e-05
870	8.967179675e-05
871	8.949845863e-05
872	8.94640759e-05
873	8.940163208e-05
874	8.937061995e-05
875	8.930767999e-05
876	8.928672024e-05
877	8.923214656e-05
878	8.896540017e-05
879	8.894720597e-05
880	8.889944964e-05
881	8.884924703e-05
882	8.857292638e-05
883	8.840113523e-05
884	8.806743806e-05
885	8.801729238e-05
886	8.796158552e-05
887	8.789705039e-05
888	8.768367939e-05
889	8.766578289e-05
890	8.743944797e-05
891	8.738519486e-05
892	8.733289718e-05
893	8.712215894e-05
894	8.686202998e-05
895	8.681022483e-05
896	8.679159029e-05
897	8.67400581e-05
898	8.668891924e-05
899	8.659684101e-05
900	8.654900026e-05
901	8.649812496e-05
902	8.633825376e-05
903	8.606434705e-05
904	8.604326005e-05
905	8.60142827e-05
906	8.592311064e-05
907	8.58787958e-05
908	8.583927461e-05
909	8.578956723e-05
910	8.558461359e-05
911	8.550028598e-05
912	8.545044701e-05
913	8.541930605e-05
914	8.53297851e-05
915	8.512805798e-05
916	8.509789306e-05
917	8.4898131e-05
918	8.485674112e-05
919	8.480999616e-05
920	8.461208763e-05
921	8.441596896e-05
922	8.42216287e-05
923	8.417284412e-05
924	8.412700722e-05
925	8.400709905e-05
926	8.397103557e-05
927	8.392583325e-05
928	8.387330988e-05
929	8.38565332e-05
930	8.380862355e-05
931	8.376300753e-05
932	8.368914414e-05
933	8.364741967e-05
934	8.345524452e-05
935	8.341087554e-05
936	8.322043538e-05
937	8.317320984e-05
938	8.29844642e-05
939	8.28549348e-05
940	8.283491806e-05
941	8.271819285e-05
942	8.252307921e-05
943	8.233662857e-05
944	8.231419932e-05
945	8.226585173e-05
946	8.218389297e-05
947	8.213405326e-05
948	8.211599339e-05
949	8.187843505e-05
950	8.183266039e-05
951	8.16497871e-05
952	8.160342244e-05
953	8.15545811e-05
954	8.132077488e-05
955	8.127490986e-05
956	8.123050998e-05
957	8.120796115e-05
958	8.118686971e-05
959	8.114212684e-05
960	8.110028271e-05
961	8.102649327e-05
962	8.084655046e-05
963	8.060335021e-05
964	8.056430228e-05
965	8.054023591e-05
966	8.036244195e-05
967	8.034431999e-05
968	8.026640576e-05
969	8.00907843e-05
970	8.004703897e-05
971	7.998519231e-05
972	7.994448081e-05
973	7.980611748e-05
974	7.976328076e-05
975	7.97190461e-05
976	7.954618627e-05
977	7.940879662e-05
978	7.936575818e-05
979	7.92299458e-05
980	7.911232099e-05
981	7.906674465e-05
982	7.904934852e-05
983	7.900642433e-05
984	7.895679485e-05
985	7.891961594e-05
986	7.878549459e-05
987	7.876839032e-05
988	7.872888464e-05
989	7.871347374e-05
990	7.868539411e-05
991	7.847349124e-05
992	7.830513958e-05
993	7.808988294e-05
994	7.802523948e-05
995	7.800973145e-05
996	7.796848496e-05
997	7.791677839e-05
998	7.790027327e-05
999	7.787700626e-05
